Date,Open,High,Low,Close,Volume,Adj Close
12/21/1995,60,60.38,59.25,59.5,59761600,5.64
12/20/1995,60.75,61.13,59.13,59.63,71931200,5.65
12/19/1995,57.75,60.94,57.5,60.38,93095200,5.72
12/18/1995,58.25,58.5,55.19,57.25,126525600,5.43
12/15/1995,60.25,60.88,58.13,58.25,131205600,5.52
12/14/1995,62.63,63,60,60,76008800,5.69
12/13/1995,62.5,63.25,62,62.63,50386400,5.94
12/12/1995,63.5,63.64,61.88,62.25,38964000,5.9
12/11/1995,63.75,64,63.38,63.5,38281600,6.02
12/8/1995,62.38,63.25,61.38,63.25,61020000,6
12/7/1995,61,61.63,60.38,61.5,45921600,5.83
12/6/1995,61.75,62.13,60.38,61.06,66432000,5.79
12/5/1995,62,62,60.88,61.38,52358400,5.82
12/4/1995,62,63.5,60.44,61.75,56004000,5.85
12/1/1995,61.38,61.75,60.63,61,58219200,5.78
11/30/1995,62.25,63.56,60.25,60.88,68048000,5.77
11/29/1995,64,64.5,62.25,63,72459200,5.97
11/28/1995,60.13,63.75,59.88,63.75,99812000,6.04
11/27/1995,63.5,63.69,59.89,60,121008000,5.69
11/24/1995,62.25,63,62.25,63,18368000,5.97
11/22/1995,63.38,63.75,61.75,61.88,48664800,5.87
11/21/1995,62.38,63.5,62,63,70495200,5.97
11/20/1995,63.75,64.12,61.94,62.13,71694400,5.89
11/17/1995,62.88,63.25,62.69,62.75,93374400,5.95
11/16/1995,63.88,65,62.88,62.88,82568800,5.96
11/15/1995,65.75,65.87,62.5,64.75,103201600,6.14
11/14/1995,66,66.62,65.06,65.12,53100800,6.17
11/13/1995,68.12,68.87,66.87,67.12,36456000,6.36
11/10/1995,68.5,69.25,67.75,68.25,50086400,6.47
11/9/1995,69,69.25,68,69,77737600,6.54
11/8/1995,67.25,68,65.06,65.94,101253600,6.25
11/7/1995,68.87,69.5,64.75,66.37,225472000,6.29
11/6/1995,72.25,72.5,70.64,70.81,37800000,6.71
11/3/1995,73.12,73.14,71.75,72.5,47605600,6.87
11/2/1995,71.12,73,70.87,72.87,80272000,6.91
11/1/1995,70.75,70.87,69,70.81,76340800,6.71
10/31/1995,70.75,71.37,69.87,69.87,74370400,6.62
10/30/1995,68.5,70.5,68.5,69.75,98684000,6.61
10/27/1995,66.12,68.12,66.12,67.87,61734400,6.43
10/26/1995,66.62,67.12,64.87,66.44,47912800,6.3
10/25/1995,67.87,67.87,66.37,66.5,47943200,6.3
10/24/1995,68,68.37,67.5,67.87,56356800,6.43
10/23/1995,66.25,67.62,65.98,67.5,54128800,6.4
10/20/1995,67.62,68.12,66.62,67.12,52790400,6.36
10/19/1995,67.37,68.25,66.5,68,66150400,6.44
10/18/1995,67,68.25,66.37,67.75,142411200,6.42
10/17/1995,64.12,65.62,63.13,65.5,133656800,6.21
10/16/1995,62.63,64,62.25,63.13,55199200,5.98
10/13/1995,64.5,64.62,62.5,62.75,79935200,5.95
10/12/1995,62.75,64.25,62.5,63.75,90520000,6.04
10/11/1995,63.25,63.5,62,62.88,78585600,5.96
10/10/1995,58.25,61.63,57.75,61.63,118409600,5.84
10/9/1995,61.63,61.63,59.38,60.13,79104000,5.7
10/6/1995,63.13,63.38,61.88,62,116396800,5.87
10/5/1995,58.63,60.88,58.38,60.88,79205600,5.77
10/4/1995,58.75,59.88,58.25,58.69,71613600,5.56
10/3/1995,59.36,60.13,58.88,59.81,80306400,5.67
10/2/1995,60.61,61.27,59,59.13,59953600,5.6
9/29/1995,62.25,62.75,60,60.13,76591200,5.7
9/28/1995,59.63,61.88,59.5,61.88,83437600,5.86
9/27/1995,59.13,59.44,57.25,59.31,133321600,5.62
9/26/1995,60.38,61.58,59.38,59.75,70076000,5.66
9/25/1995,60.5,60.5,58.88,60,75903200,5.68
9/22/1995,60.75,61.19,60.25,60.5,68509600,5.73
9/21/1995,62,62.75,61,61.14,71136800,5.79
9/20/1995,63.44,63.75,62.38,62.69,63268000,5.94
9/19/1995,61.75,63.75,61.63,62.69,69693600,5.94
9/18/1995,62.25,63,61,62.88,63196800,5.96
9/15/1995,63.75,64.5,61.25,62.13,99998400,5.89
9/14/1995,65.25,65.25,63.5,63.69,53280800,6.03
9/13/1995,64.87,65.62,64.31,64.87,52886400,6.15
9/12/1995,66.25,66.37,64.75,64.87,52924000,6.15
9/11/1995,65.5,66.62,65.5,65.62,53804800,6.22
9/8/1995,65.5,65.75,64.37,65.62,63664000,6.22
9/7/1995,64.98,66,64.25,65,125828000,6.16
9/6/1995,64.25,64.75,62.38,62.5,72960000,5.92
9/5/1995,61.38,63.75,60.88,63.69,59574400,6.03
9/1/1995,61.25,61.75,60.63,60.88,34721600,5.77
8/31/1995,61,62,60.63,61.38,50941600,5.82
8/30/1995,60,60.88,59.13,60.38,88683200,5.72
8/29/1995,58.75,59.75,57.13,58.88,142798400,5.58
8/28/1995,60.44,60.88,58.5,58.63,77804000,5.56
8/25/1995,61.13,61.13,59.75,60.38,91089600,5.72
8/24/1995,62.38,62.5,60.5,61.03,100023200,5.78
8/23/1995,62.75,63.25,61.98,62.38,65648000,5.91
8/22/1995,61.13,62.38,60.25,62.25,129546400,5.9
8/21/1995,64.87,65,59.88,60.25,175418400,5.71
8/18/1995,66.25,66.25,64.5,64.87,73496800,6.15
8/17/1995,67,67.12,65.44,65.62,66123200,6.22
8/16/1995,66.25,67.12,65,66.75,67332800,6.32
8/15/1995,67,67.25,64.62,65.5,67754400,6.21
8/14/1995,66,67,65.37,66.37,50202400,6.29
8/11/1995,65.75,66.5,65.12,66.12,68375200,6.26
8/10/1995,66.12,66.25,63.88,64.25,60408000,6.09
8/9/1995,66.62,66.75,65.5,66.12,70807200,6.26
8/8/1995,64.25,65.25,63.88,64.75,58122400,6.14
8/7/1995,62.5,63.88,62.25,63.5,51580000,6.02
8/4/1995,62.25,63,61.75,62,68723200,5.87
8/3/1995,59.75,62.75,59.13,62.13,117961600,5.89
8/2/1995,64.37,65,61,61.5,135620800,5.83
8/1/1995,65,65,62.5,63.25,94556800,5.99
7/31/1995,67.25,67.62,64.75,65,64880800,6.16
7/28/1995,68.62,69.12,66.75,67.12,68643200,6.36
7/27/1995,68.25,69.73,67.87,68.75,52663200,6.51
7/26/1995,69.62,69.87,67.5,68.12,89991200,6.45
7/25/1995,70,70.12,68,69,140957600,6.53
7/24/1995,63.38,67.5,63.11,67.25,122608000,6.37
7/21/1995,64.75,65.62,62.88,62.94,152450400,5.96
7/20/1995,65.5,67,64.37,64.5,199928000,6.11
7/19/1995,65,68.75,62.5,65.25,447652000,6.18
7/18/1995,77.12,77.37,73,73.25,137435200,6.94
7/17/1995,76.5,78.37,75.5,76.44,139681600,7.24
7/14/1995,71.75,75.81,71.25,75.5,87835200,7.15
7/13/1995,72,75.98,71.25,73.62,117482400,6.97
7/12/1995,70.87,72.5,69.75,72.25,84791200,6.84
7/11/1995,69.87,69.94,68.86,68.87,51932800,6.52
7/10/1995,68.62,70.5,68.25,70.27,83404000,6.65
7/7/1995,65.62,68.25,65,68.25,78961600,6.46
7/6/1995,63.75,65.5,63,65.44,52177600,6.2
7/5/1995,63.5,64.5,63.38,63.75,46887200,6.04
7/3/1995,63.38,63.75,63,63.31,13020800,6
6/30/1995,64,64.75,63,63.31,41468800,6
6/29/1995,63.75,64.62,63,63.81,60702400,6.04
6/28/1995,62.25,63.75,61,63.13,112888000,5.98
6/27/1995,64.62,64.62,62.38,62.63,92004800,5.93
6/26/1995,65.75,66.37,64.37,65,57357600,6.16
6/23/1995,65.37,66.37,64.87,65.62,52727200,6.21
6/22/1995,63.88,65.81,63.55,65.37,70946400,6.19
6/21/1995,66.12,66.19,63.38,63.66,119708800,6.03
6/20/1995,63.38,65.12,62.63,65,141030400,6.16
6/19/1995,58.5,62.13,58.38,61.75,127876000,5.85
6/16/1995,115.5,117.37,114.5,116.12,122411200,5.5
6/15/1995,112.62,115.62,112.62,115.12,91027200,5.45
6/14/1995,110.37,113,109.5,112.5,97881600,5.33
6/13/1995,113.37,113.5,110.75,111,107860800,5.26
6/12/1995,113.12,113.75,111.37,111.56,64686400,5.28
6/9/1995,113.75,114.75,112.62,112.75,54803200,5.34
6/8/1995,113.25,114.37,113.12,113.81,44441600,5.39
6/7/1995,112.5,113.73,111.25,113.12,117452800,5.36
6/6/1995,115.5,115.75,112.37,112.37,96516800,5.32
6/5/1995,117.25,117.25,115.37,115.75,77616000,5.48
6/2/1995,113.37,117.62,112.75,116.5,120323200,5.52
6/1/1995,112.5,115.75,112.37,114.75,117364800,5.43
5/31/1995,111.25,112.5,108,112.25,163680000,5.31
5/30/1995,116.12,116.75,109,110.5,242369600,5.23
5/26/1995,117,117.5,115.25,115.87,57699200,5.49
5/25/1995,116.25,118.12,115.25,117.5,85121600,5.56
5/24/1995,118.25,119,115.75,116.25,139008000,5.5
5/23/1995,114.5,117,114.37,116.5,122224000,5.52
5/22/1995,111.62,114.62,111.62,114,103174400,5.4
5/19/1995,110.5,113.12,110.25,111.37,146268800,5.27
5/18/1995,111.5,115.25,110.62,110.75,170598400,5.24
5/17/1995,109.75,111.37,109.62,110.75,103816000,5.24
5/16/1995,108.25,110.12,107.75,108.87,83606400,5.15
5/15/1995,108.87,109.25,107.25,108.37,72540800,5.13
5/12/1995,109.25,111,108.12,108.69,78270400,5.15
5/11/1995,108.12,109.87,107.12,109.25,115512000,5.17
5/10/1995,112.37,112.5,108.56,108.75,141251200,5.15
5/9/1995,112.62,112.87,109.37,111.25,138131200,5.27
5/8/1995,108.25,112.5,108,111.62,117291200,5.28
5/5/1995,110.87,111.75,108.25,108.62,143638400,5.14
5/4/1995,108.25,111.5,107.75,109.87,176945600,5.2
5/3/1995,104,107.62,104,107.37,89808000,5.08
5/2/1995,103.75,104.5,103,104,115572800,4.92
5/1/1995,103.5,105.12,102.87,104.12,115844800,4.93
4/28/1995,102.25,104.12,101.37,102.37,132334400,4.85
4/27/1995,99.5,102,99.48,100.62,91153600,4.76
4/26/1995,97.62,100.62,97.37,99.62,96080000,4.72
4/25/1995,96.5,98.75,96.5,98.25,128708800,4.65
4/24/1995,92.75,96.75,92.37,96.5,96052800,4.57
4/21/1995,93.12,94.25,92.37,92.87,87787200,4.39
4/20/1995,93.87,94.12,92.37,93,79468800,4.4
4/19/1995,94,94.5,91.87,93.31,95795200,4.42
4/18/1995,96.37,96.5,93.25,94.31,168217600,4.46
4/17/1995,95.12,97.5,93.5,94,156675200,4.45
4/13/1995,92.12,95.12,92.12,95,115472000,4.5
4/12/1995,91.37,91.87,90.25,91.75,83680000,4.34
4/11/1995,90.75,92,90.62,91.25,173561600,4.32
4/10/1995,87,88.5,86.5,88.5,79411200,4.19
4/7/1995,85.5,87.69,85,87.12,85091200,4.12
4/6/1995,87,87.64,85.12,85.5,79091200,4.05
4/5/1995,86,86.87,84.75,86.62,119211200,4.1
4/4/1995,88.87,90.12,86.25,86.56,100321600,4.1
4/3/1995,84.75,88.5,84.5,88.5,94400000,4.19
3/31/1995,83.5,86.37,83,84.87,150662400,4.02
3/30/1995,87.12,87.25,83.75,85.37,164172800,4.04
3/29/1995,88.5,90,85.5,87.06,160102400,4.12
3/28/1995,88.25,89.5,88.12,88.5,94750400,4.19
3/27/1995,86.12,87.75,86,87.5,67161600,4.14
3/24/1995,85.75,87.12,85.62,86.12,98563200,4.08
3/23/1995,84.37,85.75,84.23,85.37,110006400,4.04
3/22/1995,83.12,84.37,82.75,84.37,69624000,3.99
3/21/1995,83.37,84.25,83.06,83.25,83536000,3.94
3/20/1995,80.87,83.37,80.25,83.37,66764800,3.94
3/17/1995,81.75,81.75,80.87,80.89,38120000,3.83
3/16/1995,81.75,82.37,81.25,81.44,34500800,3.85
3/15/1995,82.37,82.75,81.5,81.87,34435200,3.87
3/14/1995,81.62,82.87,81.62,82.37,66921600,3.9
3/13/1995,80.5,82,80.37,81.37,73267200,3.85
3/10/1995,80,80.62,80,80.5,57476800,3.81
3/9/1995,80,80.87,79.12,80.19,84761600,3.79
3/8/1995,80.25,80.87,79.25,79.75,85804800,3.77
3/7/1995,82,82.12,80.12,80.37,85563200,3.8
3/6/1995,81.5,82.75,81,82.25,80664000,3.89
3/3/1995,78.87,82.12,78.75,81.87,140860800,3.87
3/2/1995,78.75,79.62,78.37,78.98,39121600,3.74
3/1/1995,79.75,80.52,78.75,78.75,65336000,3.73
2/28/1995,78.25,79.75,77.62,79.75,54179200,3.77
2/27/1995,78.25,79,77.87,78.31,51545600,3.71
2/24/1995,78,78.75,77.19,78.5,78345600,3.71
2/23/1995,80,80.62,78,78.06,87577600,3.69
2/22/1995,78.87,80,78.87,79.62,44088000,3.77
2/21/1995,78.87,79.37,78.25,79,67569600,3.74
2/17/1995,79.5,79.5,78.75,78.81,80916800,3.73
2/16/1995,79.87,80.75,79.5,79.87,94993600,3.78
2/15/1995,78.5,80,78.5,79.75,113956800,3.77
2/14/1995,77.12,78.5,77.12,78.5,68824000,3.71
2/13/1995,77.37,78,76.75,77.12,53864000,3.65
2/10/1995,77.37,78.5,77.12,77.37,88566400,3.66
2/9/1995,76.62,78.75,76.62,77.5,126497600,3.67
2/8/1995,74.12,76.87,74,76.62,135900800,3.63
2/7/1995,73.62,73.75,72.62,73,44675200,3.45
2/6/1995,73.37,74.37,73.37,73.62,56099200,3.48
2/3/1995,72.75,74.12,72,73.5,142459200,3.48
2/2/1995,70.5,72.27,70.5,72.19,88065600,3.42
2/1/1995,69.37,71,69.12,70.62,75233600,3.34
1/31/1995,69.87,70,68.98,69.37,84265600,3.28
1/30/1995,71.12,71.12,69.87,70,65137600,3.31
1/27/1995,70.5,71.5,70.25,71,80027200,3.36
1/26/1995,70.62,71.25,70,70.44,78633600,3.33
1/25/1995,70,71.75,69.5,70.87,152656000,3.35
1/24/1995,70.62,71.69,69.87,71.5,110656000,3.38
1/23/1995,68.37,70.62,68,70.37,105260800,3.33
1/20/1995,70.37,70.62,68.64,68.81,146233600,3.25
1/19/1995,69.25,70.75,69,70.69,146992000,3.34
1/18/1995,68.25,69.62,68.25,69.37,189520000,3.28
1/17/1995,68.12,69.37,66.87,67,118696000,3.17
1/16/1995,68.5,68.5,67.75,68.12,59564800,3.22
1/13/1995,67.62,68.5,67.5,68.12,126689600,3.22
1/12/1995,66.12,67.62,65.56,67.12,85384000,3.17
1/11/1995,66.87,67.37,66,66.25,58468800,3.13
1/10/1995,66.37,67.37,66,66.62,109320000,3.15
1/9/1995,64.87,66,64.87,66,75056000,3.12
1/6/1995,64.12,65.12,64,65,56316800,3.07
1/5/1995,63.75,65,63.63,64.12,60480000,3.03
1/4/1995,64,64.37,63.25,63.63,41865600,3.01
1/3/1995,63.63,64.02,63,63.75,41721600,3.01
12/30/1994,64.5,64.5,63.27,63.88,27716800,3.02
12/29/1994,63.75,64.5,63.63,64.37,58680000,3.04
12/28/1994,63.38,63.5,62.38,62.5,34699200,2.95
12/27/1994,63,63.5,63,63.36,27324800,3
12/23/1994,63.13,63.38,62.75,62.94,23969600,2.98
12/22/1994,62.63,63.5,62.5,63.13,70628800,2.98
12/21/1994,61.5,63,61.38,62.63,109256000,2.96
12/20/1994,60.25,61.5,59,61.25,168734400,2.9
12/19/1994,57.75,58.5,57.5,57.81,140550400,2.73
12/16/1994,58.5,59.88,57.75,59.5,171419200,2.81
12/15/1994,60.5,61,58.5,58.63,101755200,2.77
12/14/1994,60.56,61.25,60,60.38,73492800,2.85
12/13/1994,60.75,61,59.88,60.5,132368000,2.86
12/12/1994,62.75,63.13,58.25,60.38,259116800,2.85
12/9/1994,62.75,63.38,61.5,62.75,107153600,2.97
12/8/1994,64.62,65.25,62.56,62.75,93361600,2.97
12/7/1994,64.12,65.75,63.88,64.75,58872000,3.06
12/6/1994,63.88,65.5,63.88,64.5,78563200,3.05
12/5/1994,62.75,64.25,62.38,64.12,72166400,3.03
12/2/1994,62.63,63.25,61.88,62.88,117006400,2.97
12/1/1994,62,63.38,61.75,62.63,199961600,2.96
11/30/1994,65.37,66.87,62.88,63.13,176784000,2.98
11/29/1994,65.25,66.62,65.25,65.5,91569600,3.1
11/28/1994,63.5,65.27,63.5,65.25,85587200,3.08
11/25/1994,64.75,65,63.5,63.88,37636800,3.02
11/23/1994,64,65.19,63.38,65.12,116569600,3.08
11/22/1994,65.87,66.87,64.12,64.75,123280000,3.06
11/21/1994,66.12,67.27,65,66.12,231756800,3.13
11/18/1994,62.13,64,62,63.94,105520000,3.02
11/17/1994,61.25,62.27,61.25,62.13,61496000,2.94
11/16/1994,61.75,61.88,60.75,61.13,41945600,2.89
11/15/1994,62.25,62.88,61.44,61.56,63422400,2.91
11/14/1994,61,62.36,60.63,62.25,38176000,2.94
11/11/1994,60.88,61.5,60.5,60.63,28195200,2.87
11/10/1994,60.38,61.13,60.25,61.13,54604800,2.89
11/9/1994,61.25,61.63,60.38,61.25,49923200,2.9
11/8/1994,60.27,61,59.75,60.81,64792000,2.87
11/7/1994,60.38,60.75,59.75,60.13,48134400,2.84
11/4/1994,61.88,62.13,60.38,60.38,38507200,2.85
11/3/1994,63.14,63.27,61.5,61.88,80884800,2.93
11/2/1994,61.5,63.75,61.13,62.5,95214400,2.95
11/1/1994,61.88,62,61.25,61.38,27600000,2.9
10/31/1994,62.5,63,61.88,62.13,54417600,2.94
10/28/1994,60.38,62.38,60.38,62.25,94200000,2.94
10/27/1994,60,60.88,59.88,60.5,51136000,2.86
10/26/1994,59,60,59,60,42401600,2.84
10/25/1994,59.25,59.38,58.13,58.94,57174400,2.78
10/24/1994,60.38,60.38,59.38,59.5,39640000,2.81
10/21/1994,60.13,60.75,59.88,60.5,66188800,2.86
10/20/1994,60.75,61,60,60.69,63633600,2.87
10/19/1994,58.5,60.61,58.25,60,114928000,2.83
10/18/1994,57.75,59,57.44,58.25,158881600,2.75
10/17/1994,58.5,59.25,57.5,58.19,115003200,2.75
10/14/1994,58.5,59,57.75,58.5,80108800,2.76
10/13/1994,60.63,60.77,58.5,58.88,85880000,2.78
10/12/1994,60.5,60.5,58.75,59.75,70923200,2.82
10/11/1994,61.5,62.25,60.25,60.5,90243200,2.86
10/10/1994,59.75,60.75,59.5,60.44,51798400,2.85
10/7/1994,59.5,60,59.25,59.44,48296000,2.81
10/6/1994,59.5,59.5,58.75,58.94,51171200,2.78
10/5/1994,57.75,59.13,57.38,58.75,137651200,2.77
10/4/1994,60.25,60.5,57.98,58,131020800,2.74
10/3/1994,61.75,62,60,60.25,74857600,2.85
9/30/1994,61.75,62.75,61.48,61.5,62713600,2.9
9/29/1994,61,61.75,60,61.63,120750400,2.91
9/28/1994,62.75,63.25,61.25,61.5,76886400,2.9
9/27/1994,62.5,62.75,61.98,62.5,45953600,2.95
9/26/1994,63.25,63.5,62.5,62.63,50444800,2.96
9/23/1994,64,64.25,63,63.25,79188800,2.99
9/22/1994,65.25,65.75,64.5,64.5,50720000,3.05
9/21/1994,65.75,66.25,64.5,65.37,59592000,3.09
9/20/1994,67.25,67.5,66,66,59296000,3.12
9/19/1994,67,68.25,66.87,67.25,74740800,3.18
9/16/1994,66.5,67.37,66,66.87,85193600,3.16
9/15/1994,65.5,67,65.25,67,49217600,3.16
9/14/1994,65.5,65.5,64.25,65.37,45987200,3.09
9/13/1994,65.25,65.75,65,65.25,47352000,3.08
9/12/1994,65.25,65.25,63.75,64.5,56166400,3.05
9/9/1994,66.25,66.5,65.25,65.75,50217600,3.11
9/8/1994,66.5,67.25,66.25,66.87,46990400,3.16
9/7/1994,65.75,67.25,65.25,66.37,68608000,3.13
9/6/1994,63.75,65.31,63.25,65.25,42683200,3.08
9/2/1994,64.62,64.62,62.81,64.23,49622400,3.03
9/1/1994,64.75,65,64,64.25,79297600,3.03
8/31/1994,66.5,67.5,65.25,65.75,80036800,3.11
8/30/1994,65.75,67.25,65.25,67,60563200,3.16
8/29/1994,66,66.75,65.73,66.12,52913600,3.12
8/26/1994,65,66.52,65,66,75104000,3.12
8/25/1994,64,65.5,63.5,65.12,88718400,3.08
8/24/1994,64,64.75,63.5,64.19,52176000,3.03
8/23/1994,64,65,63.75,64.25,73496000,3.03
8/22/1994,63.25,64,63,63.75,45420800,3.01
8/19/1994,63.5,63.75,63,63.44,45601600,3
8/18/1994,63,64.25,62.75,63.36,89766400,2.99
8/17/1994,62,64.02,61.64,63.75,152499200,3.01
8/16/1994,60.75,62,60.25,61.56,55131200,2.91
8/15/1994,60.25,61.5,60.25,60.75,43536000,2.87
8/12/1994,60.75,61,59.75,60.19,44281600,2.84
8/11/1994,59.75,61.25,59.25,60.38,84382400,2.85
8/10/1994,59.5,60.25,59.25,59.75,73267200,2.82
8/9/1994,58,59.25,58,59.25,65491200,2.8
8/8/1994,57,58.25,56.75,58,54396800,2.74
8/5/1994,57,58.25,56.63,58.13,50766400,2.75
8/4/1994,59,60,57.25,57.25,124724800,2.7
8/3/1994,59.5,59.63,58.5,59,32430400,2.79
8/2/1994,59.75,60.38,59,59.5,49555200,2.81
8/1/1994,59,59.88,58.75,59.63,61104000,2.82
7/29/1994,58,59.5,57.88,59.25,77681600,2.8
7/28/1994,57,58,56.75,57.88,41201600,2.73
7/27/1994,57.25,57.5,56.75,56.81,48000000,2.68
7/26/1994,57.75,58.25,57,57.31,33662400,2.71
7/25/1994,58,58.25,57,57.81,18638400,2.73
7/22/1994,58.75,59,57.5,57.88,52710400,2.73
7/21/1994,57.25,58.5,56.5,58.48,60912000,2.76
7/20/1994,57.13,57.25,56.13,56.5,77054400,2.67
7/19/1994,57.75,58.13,56.63,57,165569600,2.69
7/18/1994,59.25,59.75,58.23,58.63,62756800,2.77
7/15/1994,61.5,61.75,59,59.5,79921600,2.81
7/14/1994,62,63,61.5,61.5,84035200,2.9
7/13/1994,60.5,61.75,60.25,61.75,77588800,2.91
7/12/1994,59.25,60.25,59,60.13,58731200,2.84
7/11/1994,59.25,60.25,58.98,60.11,67032000,2.84
7/8/1994,57.75,59.75,57.69,59.13,73552000,2.79
7/7/1994,57.23,58.25,56.75,57.88,60748800,2.73
7/6/1994,57.25,57.75,56.75,56.81,62280000,2.68
7/5/1994,58.75,59,57.75,57.75,25808000,2.72
7/1/1994,58.88,59.25,57.75,59,58856000,2.78
6/30/1994,59.5,59.75,58.5,58.5,39889600,2.76
6/29/1994,59.75,60.5,59.25,59.38,44896000,2.8
6/28/1994,60,61,59,60.25,62940800,2.84
6/27/1994,58.5,59.75,58,59.75,37275200,2.82
6/24/1994,58.25,59.25,57.75,58.38,56321600,2.75
6/23/1994,59.75,60.25,58.25,58.38,51368000,2.75
6/22/1994,58,59.75,58,59.63,63084800,2.81
6/21/1994,58.5,58.75,57.25,58,91321600,2.74
6/20/1994,59.5,59.75,58.5,58.88,38841600,2.78
6/17/1994,60,60.5,59.25,60,44625600,2.83
6/16/1994,60.25,60.75,60,60.5,32246400,2.85
6/15/1994,61,61.5,60.5,60.94,39379200,2.88
6/14/1994,60.13,61.25,60,61.25,54793600,2.89
6/13/1994,60,60.5,59.23,59.5,30892800,2.81
6/10/1994,59.38,60.25,59,59.98,42788800,2.83
6/9/1994,59.75,60.5,58.38,59,97617600,2.78
6/8/1994,61.75,61.75,59.25,59.75,91712000,2.82
6/7/1994,61.5,62.25,61,61.5,35750400,2.9
6/6/1994,63,63,61.63,61.69,43531200,2.91
6/3/1994,64.5,64.75,62.63,63,41028800,2.97
6/2/1994,64.5,64.75,64,64.5,56038400,3.04
6/1/1994,62.5,65,62.25,64.61,85726400,3.05
5/31/1994,61.25,62.75,61,62.5,43118400,2.95
5/27/1994,60,61.5,59.75,61.38,34795200,2.9
5/26/1994,61.38,62,60,60.5,37595200,2.85
5/25/1994,61.25,61.5,60.25,61.25,47451200,2.89
5/24/1994,59.75,61.5,59.75,61.5,50296000,2.9
5/23/1994,60,60.28,59,59.5,37553600,2.81
5/20/1994,59.75,60.5,59.75,59.75,29838400,2.82
5/19/1994,59,60.75,59,60.13,65323200,2.84
5/18/1994,58.75,59,58,58.94,43412800,2.78
5/17/1994,57.5,58.38,56.5,58.25,77771200,2.75
5/16/1994,58.5,58.5,57.25,57.5,60310400,2.71
5/13/1994,58.75,58.75,56.5,58.38,103390400,2.75
5/12/1994,59.75,60,58.5,58.56,64660800,2.76
5/11/1994,59,60,58.75,59.5,77270400,2.81
5/10/1994,58.75,59.75,58.5,59.5,43139200,2.81
5/9/1994,59.5,59.75,58.5,58.63,39670400,2.77
5/6/1994,58.25,59.75,58,59.69,95000000,2.82
5/5/1994,59,59.5,58,59.06,88276800,2.79
5/4/1994,60,60.13,57.75,58.56,92884800,2.76
5/3/1994,60,60.25,58.75,59.38,73451200,2.8
5/2/1994,60.75,61,59.75,60.5,69673600,2.85
4/29/1994,61,61.5,59.75,61,114179200,2.88
4/28/1994,61.88,62.5,61.25,61.69,112075200,2.91
4/26/1994,62.75,63.5,62.25,63.25,62323200,2.98
4/25/1994,60.5,63,60.25,62.88,63505600,2.97
4/22/1994,61,62.31,59.98,60.38,108148800,2.85
4/21/1994,58,60.75,57.75,60.25,98814400,2.84
4/20/1994,58.25,58.5,56,57.5,123905600,2.71
4/19/1994,59.75,60,56.5,57.5,174624000,2.71
4/18/1994,61,61.25,58.25,58.5,111616000,2.76
4/15/1994,59.75,60.75,58.75,59.75,117724800,2.82
4/14/1994,62,63.5,59.75,59.88,194646400,2.82
4/13/1994,66.25,66.75,63,63.75,132027200,3.01
4/12/1994,68.5,69,65.25,65.75,109715200,3.1
4/11/1994,68.25,69.5,68,69.19,38897600,3.26
4/8/1994,70.5,71,68.25,69.37,51513600,3.27
4/7/1994,69.75,70.75,69.5,70.62,42585600,3.33
4/6/1994,69.25,70,68.25,69.62,53240000,3.28
4/5/1994,68.5,69,67.75,68.75,80224000,3.24
4/4/1994,65.5,67.75,65,67.25,67182400,3.17
3/31/1994,66.75,67.5,65,67.5,66886400,3.18
3/30/1994,66,67.5,65.25,66.25,83126400,3.12
3/29/1994,69,69.25,66,66.25,49953600,3.12
3/28/1994,69.5,70,67.75,68.62,62891200,3.23
3/25/1994,70,70.5,69.12,69.75,37299200,3.29
3/24/1994,71.25,71.25,69.75,70.25,46440000,3.31
3/23/1994,71.75,72.25,71.25,71.5,32636800,3.37
3/22/1994,72.25,73,71.5,72,40993600,3.39
3/21/1994,71.75,73,71.5,72.25,48179200,3.41
3/18/1994,72,72.5,71.25,72,46584000,3.39
3/17/1994,72.75,73.5,72.25,72.25,66323200,3.41
3/16/1994,71.62,72.12,71.25,71.87,55592000,3.39
3/15/1994,70.25,72,70,71.25,82566400,3.36
3/14/1994,68.62,70.25,68,70,49107200,3.3
3/11/1994,69.5,69.75,68.5,68.62,130089600,3.23
3/10/1994,71.5,71.75,68.25,70.12,121915200,3.31
3/9/1994,71.87,72,70.75,71.62,93449600,3.38
3/8/1994,71.25,71.75,70,70.75,80302400,3.34
3/7/1994,70,71.5,70,71.25,115785600,3.36
3/4/1994,68.37,70.25,68.25,69.62,115670400,3.28
3/3/1994,66.5,68.25,66.5,68,67772800,3.21
3/2/1994,66,66.75,65.25,66.62,98539200,3.14
3/1/1994,68.87,69,66.25,66.75,70532800,3.15
2/28/1994,68.25,69.25,68,68.75,40136000,3.24
2/25/1994,68.25,68.25,67.25,68.25,37526400,3.22
2/24/1994,68,68.5,67.25,67.75,68147200,3.19
2/23/1994,68.5,69.25,68.25,68.62,70916800,3.23
2/22/1994,67,68.75,66,68.75,84729600,3.24
2/18/1994,66.5,67.25,65.5,66.75,70128000,3.15
2/17/1994,67.25,67.75,65.75,66.5,85875200,3.13
2/16/1994,65.25,67.25,65.25,67,131868800,3.16
2/15/1994,64,65.25,64,65,74606400,3.06
2/14/1994,63.5,64,63.25,63.88,34208000,3.01
2/11/1994,63,64,62.63,63.75,44897600,3.01
2/10/1994,64,64,61.88,63.13,61980800,2.98
